"B_COUNTRY_ALPHA","Q121","country"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",1,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",1,"SVK"
"SVK",4,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",1,"SVK"
"SVK",1,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",4,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",1,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",1,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",1,"SVK"
"SVK",1,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",1,"SVK"
"SVK",2,"SVK"
"SVK",1,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",2,"SVK"
"SVK",4,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",2,"SVK"
"SVK",4,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",-1,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",4,"SVK"
"SVK",4,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",-1,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",4,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",1,"SVK"
"SVK",1,"SVK"
"SVK",-1,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",5,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",4,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",1,"SVK"
"SVK",1,"SVK"
"SVK",1,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",4,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",4,"SVK"
"SVK",2,"SVK"
"SVK",1,"SVK"
"SVK",4,"SVK"
"SVK",4,"SVK"
"SVK",1,"SVK"
"SVK",-1,"SVK"
"SVK",2,"SVK"
"SVK",4,"SVK"
"SVK",4,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",1,"SVK"
"SVK",2,"SVK"
"SVK",5,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",2,"SVK"
"SVK",5,"SVK"
"SVK",1,"SVK"
"SVK",4,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",4,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",-1,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",-1,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",2,"SVK"
"SVK",4,"SVK"
"SVK",2,"SVK"
"SVK",1,"SVK"
"SVK",5,"SVK"
"SVK",4,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",2,"SVK"
"SVK",1,"SVK"
"SVK",2,"SVK"
"SVK",4,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",4,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",4,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",1,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",2,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",1,"SVK"
"SVK",4,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",2,"SVK"
"SVK",4,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",4,"SVK"
"SVK",4,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",4,"SVK"
"SVK",1,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",1,"SVK"
"SVK",4,"SVK"
"SVK",1,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",-1,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",4,"SVK"
"SVK",1,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",-2,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",-1,"SVK"
"SVK",4,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",1,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",-2,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",4,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",1,"SVK"
"SVK",4,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",1,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",4,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",4,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",4,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",4,"SVK"
"SVK",2,"SVK"
"SVK",4,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",4,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",5,"SVK"
"SVK",5,"SVK"
"SVK",1,"SVK"
"SVK",2,"SVK"
"SVK",1,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",5,"SVK"
"SVK",3,"SVK"
"SVK",5,"SVK"
"SVK",1,"SVK"
"SVK",2,"SVK"
"SVK",5,"SVK"
"SVK",4,"SVK"
"SVK",5,"SVK"
"SVK",4,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",4,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",-1,"SVK"
"SVK",5,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",-1,"SVK"
"SVK",1,"SVK"
"SVK",4,"SVK"
"SVK",4,"SVK"
"SVK",-1,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",1,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",2,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",4,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",2,"SVK"
"SVK",4,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",4,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",1,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",-1,"SVK"
"SVK",4,"SVK"
"SVK",4,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",4,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",-1,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",3,"SVK"
"SVK",-2,"SVK"
"SVK",1,"SVK"
"SVK",1,"SVK"
"SVK",1,"SVK"
"SVK",1,"SVK"
"SVK",1,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",1,"SVK"
"SVK",5,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",1,"SVK"
"SVK",1,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",3,"SVK"
"SVK",-2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",1,"SVK"
"SVK",4,"SVK"
"SVK",1,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",4,"SVK"
"SVK",4,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",2,"SVK"
"SVK",1,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",5,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",4,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",4,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",4,"SVK"
"SVK",2,"SVK"
"SVK",5,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",2,"SVK"
"SVK",3,"SVK"
"SVK",4,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",3,"SVK"
"SVK",5,"SVK"
"SVK",4,"SVK"
"SVK",3,"SVK"
"SVK",2,"SVK"
"SVK",4,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",2,"SVK"
"SVK",4,"SVK"
"THA",1,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",2,"THA"
"THA",2,"THA"
"THA",4,"THA"
"THA",1,"THA"
"THA",4,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",2,"THA"
"THA",3,"THA"
"THA",4,"THA"
"THA",2,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",1,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",-1,"THA"
"THA",3,"THA"
"THA",1,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",2,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",-1,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",2,"THA"
"THA",-1,"THA"
"THA",1,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",2,"THA"
"THA",2,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",4,"THA"
"THA",3,"THA"
"THA",2,"THA"
"THA",2,"THA"
"THA",3,"THA"
"THA",2,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",2,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",5,"THA"
"THA",2,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",2,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",2,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",1,"THA"
"THA",3,"THA"
"THA",2,"THA"
"THA",2,"THA"
"THA",2,"THA"
"THA",3,"THA"
"THA",2,"THA"
"THA",1,"THA"
"THA",1,"THA"
"THA",2,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",2,"THA"
"THA",2,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",2,"THA"
"THA",2,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",2,"THA"
"THA",2,"THA"
"THA",1,"THA"
"THA",2,"THA"
"THA",2,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",2,"THA"
"THA",3,"THA"
"THA",2,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",2,"THA"
"THA",2,"THA"
"THA",3,"THA"
"THA",2,"THA"
"THA",3,"THA"
"THA",2,"THA"
"THA",4,"THA"
"THA",2,"THA"
"THA",2,"THA"
"THA",3,"THA"
"THA",2,"THA"
"THA",2,"THA"
"THA",3,"THA"
"THA",2,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",1,"THA"
"THA",3,"THA"
"THA",1,"THA"
"THA",3,"THA"
"THA",1,"THA"
"THA",3,"THA"
"THA",1,"THA"
"THA",1,"THA"
"THA",1,"THA"
"THA",1,"THA"
"THA",2,"THA"
"THA",1,"THA"
"THA",3,"THA"
"THA",1,"THA"
"THA",1,"THA"
"THA",2,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",1,"THA"
"THA",2,"THA"
"THA",2,"THA"
"THA",5,"THA"
"THA",2,"THA"
"THA",2,"THA"
"THA",2,"THA"
"THA",3,"THA"
"THA",2,"THA"
"THA",2,"THA"
"THA",2,"THA"
"THA",2,"THA"
"THA",2,"THA"
"THA",3,"THA"
"THA",2,"THA"
"THA",2,"THA"
"THA",2,"THA"
"THA",5,"THA"
"THA",2,"THA"
"THA",2,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",2,"THA"
"THA",2,"THA"
"THA",1,"THA"
"THA",2,"THA"
"THA",4,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",2,"THA"
"THA",2,"THA"
"THA",1,"THA"
"THA",1,"THA"
"THA",2,"THA"
"THA",1,"THA"
"THA",3,"THA"
"THA",3,"THA"
"THA",2,"THA"
"THA",3,"THA"
"THA",2,"THA"
"THA",1,"THA"
"THA",3,"THA"
"THA",2,"THA"
"THA",5,"THA"
"THA",1,"THA"
"THA",2,"THA"
